"l4_pcode","date_start","ch_pcfl","ch_sviol","ch_cviol","st_crctrl","st_tactrl","st_confront","st_destroy","al_nviol","al_viol","time","l1_pcode","l1_ar","l1_en","l2_pcode","l2_ar","l2_en","l3_pcode","l3_ar","l3_en","l4_ar","l4_en","p1","p2","p3"
"C5360",2011-04-08,1,0,0,0,0,0,0,0,0,66,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",1,0,0
"C5360",2011-06-24,1,0,0,1,0,0,0,0,0,143,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-04-14,0,1,0,0,0,0,0,0,0,72,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",1,0,0
"C5360",2011-04-16,1,0,0,0,0,0,0,0,0,74,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",1,0,0
"C5360",2011-11-25,0,0,0,0,0,0,0,1,0,297,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-04-29,1,0,0,0,0,0,0,0,0,87,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-04-12,0,1,0,0,1,0,0,0,1,70,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",1,0,0
"C5360",2011-05-04,0,0,0,0,1,0,0,0,0,92,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-09-18,0,0,0,0,1,0,0,0,0,229,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-07-17,0,0,0,0,0,0,0,1,0,166,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-04-26,1,0,0,0,0,0,0,0,0,84,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",0,1,0
"C5360",2011-03-18,1,0,0,0,0,0,0,0,0,45,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",1,0,0
"C5360",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","بانياس","Banyas",1,0,0
"C5993",2011-08-17,1,0,0,0,0,0,0,0,0,197,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-11-25,0,1,0,0,1,0,0,0,0,297,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-04-22,1,0,0,0,0,0,0,0,0,80,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-22,1,0,0,0,1,0,0,0,0,49,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-06-21,0,0,0,0,0,0,0,1,0,140,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-08-08,0,0,0,0,1,0,0,0,0,188,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-03-15,0,0,0,0,1,0,0,0,0,408,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-06-03,1,0,0,0,0,0,0,0,0,122,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-09-22,0,1,0,0,0,0,0,0,0,233,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-12-15,0,0,1,0,0,1,0,0,0,317,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-03-16,1,0,0,0,1,0,0,0,0,409,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-03-21,1,1,0,0,0,0,0,0,0,48,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-12-02,0,0,1,0,0,0,0,0,0,304,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-10-18,0,0,0,0,1,0,0,0,0,259,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-04-17,1,0,0,0,0,0,0,0,0,75,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2012-03-03,0,1,0,0,0,0,0,0,0,396,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-06-10,0,0,0,0,0,0,1,0,0,495,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-07-08,1,0,0,0,0,0,0,0,0,157,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-05-12,0,0,0,0,1,0,0,0,0,100,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-08-19,1,0,0,0,0,0,0,0,0,199,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-03-22,0,0,1,0,1,0,0,0,0,415,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-07-27,0,0,1,0,0,1,0,0,0,542,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-04-07,0,0,0,0,0,0,0,1,0,431,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-05-26,1,0,0,0,0,0,0,0,0,480,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-04-20,1,0,0,0,0,0,0,0,0,78,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-11-16,0,0,1,0,0,0,0,0,0,288,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-23,1,1,0,0,1,0,0,0,0,50,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-05-01,0,1,0,0,1,0,0,0,0,89,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-02-10,0,0,1,0,0,1,0,0,0,374,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-12-31,0,0,0,0,1,0,0,0,0,333,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-20,1,1,0,0,1,0,0,0,0,47,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2012-03-11,0,0,1,0,0,0,0,0,0,404,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-04-01,1,0,0,0,0,0,0,0,0,59,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2012-06-01,1,0,0,0,1,0,0,0,0,486,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-06-20,1,0,0,0,0,0,0,0,0,139,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-04-23,1,0,0,1,0,0,0,0,0,81,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-08-05,1,0,0,0,0,0,0,0,0,185,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-07-29,0,0,0,0,1,0,0,0,0,178,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-06-17,0,0,0,0,0,0,0,1,0,136,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-25,1,0,0,0,1,0,0,0,0,52,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2012-06-05,1,0,1,0,0,1,0,0,0,490,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-07-15,1,0,0,0,1,0,0,0,0,164,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-10-31,1,0,0,0,1,0,0,0,0,272,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-02-07,0,1,0,0,0,0,0,0,0,371,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-08-12,1,0,0,1,0,0,0,0,0,192,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-24,1,0,0,0,0,0,0,0,0,51,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-05-08,0,1,0,0,1,0,0,0,0,96,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-10-12,1,1,0,0,0,0,0,0,0,253,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-06-10,1,0,0,1,0,0,0,0,0,129,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-18,1,0,0,0,1,0,0,0,0,45,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2012-01-30,0,0,1,0,0,0,0,0,0,363,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-02-24,0,1,0,0,1,0,0,0,0,388,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-05-15,0,0,1,0,0,0,0,0,0,469,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-03-14,0,0,0,0,0,0,1,0,0,407,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-04-16,1,0,0,0,0,0,0,0,0,74,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2012-03-07,0,1,0,0,0,0,0,0,0,400,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-03-28,1,0,0,1,0,0,0,0,0,55,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-09-16,1,0,0,0,0,0,0,0,0,227,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-03-19,1,0,0,1,0,0,0,0,0,46,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-04-08,1,1,0,0,0,0,1,0,0,66,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-04-25,1,1,0,0,0,0,1,0,0,83,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-04-13,1,0,0,0,0,0,0,0,0,437,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-04-29,1,1,0,0,0,0,1,0,0,87,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-03-21,0,0,1,0,0,0,0,0,0,414,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-01-10,0,0,0,0,0,0,0,1,0,343,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-02-16,0,0,1,0,1,1,0,0,0,380,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-01-07,0,0,0,0,0,0,0,1,0,340,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-05-13,1,0,0,0,0,0,0,0,0,101,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-07-01,1,0,0,0,0,0,0,0,0,150,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",1,0,0
"C5993",2011-06-23,0,0,0,0,0,0,0,1,0,142,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-12-14,0,0,0,0,1,0,0,0,0,316,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2012-02-17,0,0,0,0,1,0,0,0,0,381,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-03-04,0,0,1,0,0,1,0,0,0,397,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2012-06-08,1,0,1,0,0,1,1,0,0,493,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,0,1
"C5993",2011-11-13,0,0,0,0,0,0,0,1,0,285,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-09-02,1,0,0,0,1,0,0,0,0,213,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-07-23,0,0,0,1,0,0,0,0,0,172,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C5993",2011-12-23,0,0,0,0,0,0,0,1,0,325,"SY12","درعا","Dar'a","SY1200","درعا","Dar'a","SY120000","مركز درعا","Dar'a","درعا","Dar'a",0,1,0
"C2502",2011-04-22,1,0,0,1,0,0,0,0,0,80,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-06-17,1,0,0,0,0,0,0,0,0,136,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-09-09,1,0,0,0,0,0,0,0,0,220,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-05-29,1,0,0,0,0,0,0,0,0,117,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-07-01,1,0,0,0,0,0,0,0,0,150,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-12-31,0,0,0,0,1,0,0,0,0,333,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-05-20,1,0,0,0,0,0,0,0,0,108,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2012-02-29,1,0,0,0,0,0,0,0,0,393,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C2502",2011-03-21,1,0,0,0,0,0,0,0,0,48,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",1,0,0
"C2502",2011-07-27,1,0,0,0,0,0,0,0,0,176,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2012-07-27,0,0,1,0,1,0,0,0,0,542,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C2502",2011-06-03,1,0,0,0,0,0,0,0,0,122,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2012-07-25,0,0,1,0,0,1,0,0,0,540,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C2502",2012-07-15,0,0,0,0,0,0,1,0,0,530,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C2502",2011-08-17,0,0,0,0,1,0,0,0,0,197,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2012-05-12,0,1,0,0,0,0,0,0,0,466,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C2502",2012-07-18,0,0,0,0,1,0,0,0,0,533,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C2502",2011-07-25,0,0,0,0,1,0,0,0,0,174,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-09-02,1,0,0,1,0,0,0,0,0,213,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2011-06-24,1,0,0,0,0,0,0,0,0,143,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,1,0
"C2502",2012-07-17,0,0,1,0,0,1,0,0,0,532,"SY03","ريف دمشق","Rural Damascus","SY0309","داريا","Darayya","SY030902","الحجر الأسود","Hajar Aswad","الحجر الأسود","Hajar Aswad",0,0,1
"C6051",2011-04-01,1,0,0,0,1,0,0,0,0,59,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",1,0,0
"C6051",2011-09-29,0,0,0,0,1,0,0,0,0,240,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",0,1,0
"C6051",2011-03-21,1,0,0,0,0,0,0,0,0,48,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",1,0,0
"C6051",2011-05-20,1,0,0,1,0,0,0,0,0,108,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",0,1,0
"C6051",2011-12-09,0,0,1,0,0,0,0,0,0,311,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",0,1,0
"C6051",2012-01-06,1,0,0,0,0,0,0,0,0,339,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",0,1,0
"C6051",2011-10-25,0,0,0,1,0,0,0,0,0,266,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",0,1,0
"C6051",2011-03-25,1,1,0,0,1,0,0,0,0,52,"SY12","درعا","Dar'a","SY1202","الصنمين","As- Sanamayn","SY120200","مركز الصنمين","As- Sanamayn","الصنمين","As- Sanamayn",1,0,0
